Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,97.69000244140625,97.97000122070312,97.45999908447266,97.55999755859375,92.7779769897461,794500
2020-01-02,97.62000274658203,98.47000122070312,97.37999725341797,98.33999633789062,93.51972961425781,828000
2020-01-03,97.2699966430664,98.16999816894531,97.2699966430664,97.70999908447266,92.92062377929688,503800
2020-01-06,97.4000015258789,98.05999755859375,96.76000213623047,97.69000244140625,92.90160369873047,686200
2020-01-07,97.75,98.05000305175781,97.22000122070312,97.54000091552734,92.75896453857422,781200
2020-01-08,97.47000122070312,98.02999877929688,96.95999908447266,97.0,92.24541473388672,1080000
2020-01-09,97.66999816894531,97.79000091552734,96.87999725341797,97.4000015258789,92.62582397460938,750100
2020-01-10,97.52999877929688,97.58000183105469,96.41000366210938,96.5,91.76991271972656,387800
2020-01-13,96.97000122070312,97.5999984741211,96.69999694824219,97.58999633789062,92.80650329589844,559500
2020-01-14,97.4000015258789,97.62000274658203,96.91000366210938,97.29000091552734,92.52120971679688,788800
2020-01-15,97.81999969482422,97.87000274658203,96.95999908447266,97.19000244140625,92.42611694335938,736400
2020-01-16,97.75,98.7300033569336,97.63999938964844,98.47000122070312,93.64337158203125,699800
2020-01-17,98.4000015258789,99.23999786376953,98.05999755859375,99.04000091552734,94.18543243408203,1855000
2020-01-21,99.1500015258789,101.1500015258789,98.95999908447266,100.58999633789062,95.65943908691406,1115200
2020-01-22,100.97000122070312,101.30999755859375,100.08000183105469,100.22000122070312,95.30760192871094,502800
2020-01-23,100.11000061035156,100.80999755859375,99.63999938964844,100.55999755859375,95.63091278076172,500200
2020-01-24,100.62000274658203,100.97000122070312,99.1500015258789,99.58999633789062,94.7084732055664,423400
2020-01-27,98.26000213623047,99.12000274658203,97.51000213623047,98.43000030517578,93.60531616210938,923700
2020-01-28,99.73999786376953,102.41999816894531,99.0199966430664,101.91999816894531,96.92426300048828,826100
2020-01-29,102.3499984741211,102.3499984741211,100.51000213623047,100.52999877929688,95.60240173339844,568100
2020-01-30,99.87000274658203,100.16999816894531,98.18000030517578,99.31999969482422,94.45171356201172,516500
2020-01-31,98.97000122070312,99.19999694824219,96.83999633789062,96.94999694824219,92.1978759765625,618600
2020-02-03,97.5199966430664,98.91000366210938,97.4000015258789,98.12000274658203,93.31053924560547,702700
2020-02-04,99.29000091552734,99.75,98.70999908447266,98.8499984741211,94.00475311279297,585300
2020-02-05,99.20999908447266,99.9800033569336,97.69999694824219,98.04000091552734,93.23445129394531,775800
2020-02-06,98.45999908447266,98.7300033569336,97.77999877929688,97.8499984741211,93.05375671386719,615500
2020-02-07,97.66999816894531,97.9800033569336,95.91999816894531,96.19999694824219,91.4846420288086,734400
2020-02-10,96.0199966430664,98.0999984741211,95.8499984741211,97.70999908447266,92.92062377929688,591100
2020-02-11,97.58000183105469,98.26000213623047,97.38999938964844,98.04000091552734,93.23445129394531,463400
